Unnamed: 0,customer_id,date_registered,gender,birthdate,current_location,employer,job,age,salary,credit_card_provider
246,f97433661c,5/18/2020,M,11/14/2010,General Region,Industry Category,Other,35-44,50K-75K,VISA 13 digit
247,8397fb04b7,9/7/2021,F,7/20/1987,General Region,Industry Category,Other,18-24,75K-100K,VISA 19 digit
248,dba20af6f6,1/19/2021,M,7/9/2014,General Region,Industry Category,Other,55-64,75K-100K,Maestro
249,7f25846840,4/11/2020,F,6/20/1933,General Region,Industry Category,Other,35-44,150K+,VISA 16 digit
250,51e8406391,5/7/2021,M,1/18/1961,General Region,Industry Category,Other,25-34,50K-75K,Maestro
251,102fa9b18e,1/16/2021,F,1/5/1953,General Region,Industry Category,Other,45-54,150K+,Maestro
252,f3be7adc12,10/8/2019,M,5/6/1961,General Region,Industry Category,Other,25-34,150K+,JCB 15 digit
253,caa1cab3f8,5/2/2020,F,10/11/1965,General Region,Industry Category,Other,18-24,150K+,Discover
254,b10ba0dce1,5/30/2021,M,8/19/1919,General Region,Industry Category,Engineering,45-54,<30K,Mastercard
255,4e06574be7,11/3/2021,M,3/12/1955,General Region,Industry Category,Other,18-24,30K-50K,JCB 16 digit
256,b91cd23421,1/25/2020,F,12/31/1968,General Region,Industry Category,Other,18-24,30K-50K,Diners Club / Carte Blanche
257,4d82c82938,2/21/2022,M,4/14/1946,General Region,Industry Category,Other,35-44,50K-75K,American Express
258,b95caae7f4,1/25/2021,M,9/25/1963,General Region,Industry Category,Other,45-54,150K+,VISA 16 digit
259,37f9f1d642,10/5/2019,F,2/16/2016,General Region,Industry Category,Other,55-64,100K-150K,VISA 13 digit
260,589978f865,3/3/2020,F,2/2/1996,General Region,Industry Category,Engineering,55-64,150K+,VISA 19 digit
261,8550e4103a,4/14/2022,M,1/27/1980,General Region,Industry Category,Other,35-44,<30K,American Express
262,15ef08bbff,11/14/2021,M,3/13/1941,General Region,Industry Category,Other,55-64,30K-50K,JCB 15 digit
263,c35f949e41,6/20/2022,F,8/1/1969,General Region,Industry Category,Other,55-64,150K+,Maestro
264,29bad99b93,11/1/2021,M,8/8/1941,General Region,Industry Category,Management,25-34,100K-150K,Mastercard
265,feff7a40e1,12/26/2019,M,2/15/1986,General Region,Industry Category,Engineering,35-44,100K-150K,Mastercard
266,e8fbd1c2d9,10/10/2020,M,4/2/1955,General Region,Industry Category,Science & Research,25-34,150K+,Discover
267,8dfe9d691e,10/31/2020,F,2/3/1957,General Region,Industry Category,Other,18-24,150K+,Maestro
268,02cd095a93,2/11/2020,F,4/25/2017,General Region,Industry Category,Engineering,45-54,150K+,Maestro
269,5560187e5d,7/3/2021,M,12/2/1920,General Region,Industry Category,Other,18-24,150K+,American Express
270,242239724,1/22/2020,M,11/1/2014,General Region,Industry Category,Other,25-34,100K-150K,JCB 15 digit
271,dff5c05dbe,8/1/2020,F,10/28/1981,General Region,Industry Category,Management,55-64,75K-100K,JCB 16 digit
272,9518227610,9/14/2021,F,4/25/2021,General Region,Industry Category,Other,25-34,150K+,Discover
273,3bfc1270a9,12/28/2021,M,12/30/1937,General Region,Industry Category,Other,45-54,75K-100K,Maestro
274,e2d9e44bad,1/20/2021,F,2/12/1958,General Region,Industry Category,Science & Research,18-24,50K-75K,VISA 16 digit
275,dfb4eae56f,9/28/2020,M,12/13/1964,General Region,Industry Category,Science & Research,35-44,150K+,VISA 16 digit
276,1c6a0441e0,4/27/2021,F,12/23/1962,General Region,Industry Category,Management,35-44,150K+,VISA 16 digit
277,8a5ff51fab,3/23/2022,M,2/10/1927,General Region,Industry Category,Other,25-34,150K+,Discover
278,a97dbd92df,5/28/2021,F,11/14/2003,General Region,Industry Category,Other,55-64,150K+,Discover
279,253cca796e,11/14/2019,M,3/25/1991,General Region,Industry Category,Science & Research,45-54,50K-75K,JCB 16 digit
280,ec04c712c5,7/5/2021,F,9/2/1941,General Region,Industry Category,Other,55-64,30K-50K,JCB 16 digit
281,89293c3a44,8/10/2020,F,2/12/2020,General Region,Industry Category,Other,18-24,75K-100K,American Express
282,fb73a577aa,9/27/2020,M,10/8/2005,General Region,Industry Category,Engineering,45-54,50K-75K,JCB 16 digit
283,ebe6eb028d,8/16/2021,M,11/9/1968,General Region,Industry Category,Other,45-54,150K+,VISA 16 digit
284,34a119a116,11/15/2019,F,10/9/2009,General Region,Industry Category,Other,35-44,150K+,Discover
285,fa4138c994,4/3/2022,M,7/16/1951,General Region,Industry Category,Other,45-54,30K-50K,VISA 16 digit
286,6cf1c4f069,5/20/2022,M,6/13/2019,General Region,Industry Category,Other,55-64,150K+,VISA 13 digit
287,6077fa6ba3,5/13/2022,M,1/15/1941,General Region,Industry Category,Technology,45-54,150K+,Diners Club / Carte Blanche
288,e0933c85b9,11/18/2019,M,11/29/2007,General Region,Industry Category,Management,25-34,75K-100K,VISA 13 digit
289,250d0be793,6/15/2022,M,1/21/2001,General Region,Industry Category,Other,18-24,150K+,American Express
290,1169bf109d,8/13/2020,M,1/29/2013,General Region,Industry Category,Other,55-64,150K+,Mastercard
291,1e23dc4fdb,2/13/2021,F,8/12/2005,General Region,Industry Category,Other,18-24,150K+,JCB 15 digit
292,a22da7b413,2/19/2020,M,4/13/2015,General Region,Industry Category,Other,25-34,150K+,American Express
293,63edcbe239,7/3/2020,M,9/17/1940,General Region,Industry Category,Other,45-54,150K+,JCB 16 digit
294,a9e469bf29,10/27/2019,M,11/26/1915,General Region,Industry Category,Management,35-44,100K-150K,VISA 13 digit
295,cea460e7a0,6/8/2021,M,12/4/1928,General Region,Industry Category,Management,35-44,75K-100K,JCB 16 digit
296,7b5b2ccde9,7/13/2020,F,8/11/2002,General Region,Industry Category,Other,18-24,100K-150K,VISA 16 digit
297,21c89adcd8,11/6/2019,M,11/4/1946,General Region,Industry Category,Other,55-64,150K+,JCB 15 digit
298,f5c59b26f0,9/2/2021,M,3/11/1931,General Region,Industry Category,Healthcare & Counseling,55-64,<30K,Maestro
299,0161b2a81a,12/12/2020,M,5/30/1937,General Region,Industry Category,Engineering,55-64,150K+,JCB 16 digit
300,50d3d64256,1/9/2022,M,2/19/1933,General Region,Industry Category,Other,35-44,100K-150K,JCB 16 digit
301,f408c03033,5/19/2022,F,5/19/1922,General Region,Industry Category,Management,35-44,<30K,VISA 16 digit
302,21218895ca,5/4/2021,F,9/29/1934,General Region,Industry Category,Other,65+,30K-50K,Discover
303,a5090bfecd,12/24/2019,F,6/17/2010,General Region,Industry Category,Other,55-64,<30K,American Express
304,67b95e2a74,11/21/2021,F,10/21/1916,General Region,Industry Category,Other,45-54,150K+,JCB 15 digit
305,b55736986e,5/25/2022,M,10/28/1917,General Region,Industry Category,Management,35-44,75K-100K,VISA 19 digit
306,fcfc0b54c3,9/12/2021,M,1/16/1954,General Region,Industry Category,Other,35-44,150K+,Maestro
307,5016137a59,11/14/2020,F,6/19/1926,General Region,Industry Category,Management,45-54,150K+,VISA 13 digit
308,d21fc02117,11/12/2020,F,4/6/1917,General Region,Industry Category,Engineering,25-34,75K-100K,JCB 15 digit
309,c19d142d0b,3/9/2022,F,1/27/1999,General Region,Industry Category,Other,35-44,150K+,Diners Club / Carte Blanche
310,5568920161,12/14/2021,F,8/1/1914,General Region,Industry Category,Other,25-34,75K-100K,JCB 16 digit
311,3ed452d06b,9/5/2019,F,12/22/1944,General Region,Industry Category,Other,25-34,50K-75K,VISA 16 digit
312,34a7aed809,12/25/2021,F,6/29/1995,General Region,Industry Category,Science & Research,45-54,30K-50K,VISA 19 digit
313,f3affeeec1,6/30/2020,M,8/7/2020,General Region,Industry Category,Other,55-64,30K-50K,VISA 16 digit
314,8ab7258f07,1/28/2021,M,12/3/1927,General Region,Industry Category,Other,18-24,100K-150K,Discover
315,90dafc323c,6/23/2019,M,11/9/1995,General Region,Industry Category,Management,35-44,100K-150K,Diners Club / Carte Blanche
316,90e31e21b3,12/3/2021,M,1/31/1939,General Region,Industry Category,Other,25-34,150K+,Discover
317,4ee7069635,7/12/2021,F,5/8/2003,General Region,Industry Category,Other,55-64,150K+,Discover
318,87402e0519,4/10/2022,F,8/11/2013,General Region,Industry Category,Technology,45-54,150K+,JCB 16 digit
319,8512185941,1/29/2022,M,11/17/1980,General Region,Industry Category,Other,45-54,50K-75K,American Express
320,ded7912c61,7/13/2021,M,5/9/1917,General Region,Industry Category,Science & Research,25-34,150K+,VISA 13 digit
321,c60a678c52,3/31/2020,M,10/14/1961,General Region,Industry Category,Management,55-64,100K-150K,JCB 16 digit
322,b9bd535128,8/6/2021,M,5/15/1979,General Region,Industry Category,Other,55-64,<30K,VISA 16 digit
323,dbf8ceb9d5,10/19/2020,F,11/30/2005,General Region,Industry Category,Other,45-54,150K+,Maestro
324,481d6c27fc,3/9/2021,M,8/23/1980,General Region,Industry Category,Other,35-44,100K-150K,JCB 16 digit
325,846928ee6c,6/8/2021,M,7/13/1993,General Region,Industry Category,Other,35-44,150K+,Mastercard
326,933e354c1e,2/17/2020,M,4/3/1922,General Region,Industry Category,Other,25-34,150K+,VISA 16 digit
327,bf69b29f69,10/1/2019,M,9/29/1934,General Region,Industry Category,Management,18-24,150K+,JCB 16 digit
328,c0e4343d61,10/10/2019,F,12/7/1917,General Region,Industry Category,Technology,18-24,150K+,VISA 16 digit
329,6d2e172ae1,4/19/2022,M,1/3/1910,General Region,Industry Category,Engineering,25-34,150K+,Maestro
330,778316a650,12/13/2020,F,1/10/2000,General Region,Industry Category,Other,35-44,<30K,JCB 16 digit
331,cc2a083c9c,11/9/2020,M,6/12/1980,General Region,Industry Category,Engineering,45-54,<30K,Maestro
332,f93f1c1160,9/21/2019,F,8/19/2009,General Region,Industry Category,Other,25-34,50K-75K,JCB 16 digit
333,87945b35f5,5/15/2021,M,4/1/2003,General Region,Industry Category,Management,18-24,75K-100K,Diners Club / Carte Blanche
334,955ddcbc3e,8/19/2020,F,1/30/1983,General Region,Industry Category,Technology,55-64,100K-150K,VISA 16 digit
335,fd2d8cc766,11/10/2021,F,11/21/2012,General Region,Industry Category,Engineering,55-64,<30K,Mastercard
336,5d73b2b13f,9/4/2021,M,3/3/1922,General Region,Industry Category,Other,45-54,50K-75K,Discover
337,0125a6448f,7/9/2021,F,9/12/1958,General Region,Industry Category,Management,45-54,150K+,VISA 19 digit
338,8def2020ba,1/3/2020,F,10/25/1952,General Region,Industry Category,Other,18-24,100K-150K,JCB 15 digit
339,a5aa3effb3,4/12/2021,F,7/28/1925,General Region,Industry Category,Healthcare & Counseling,35-44,100K-150K,JCB 15 digit
340,1d3fd22e71,10/27/2019,F,4/2/1916,General Region,Industry Category,Engineering,65+,75K-100K,JCB 16 digit
341,c9a6f174b5,7/6/2020,F,2/10/1953,General Region,Industry Category,Other,65+,50K-75K,JCB 15 digit
342,29f1ea23f2,9/10/2020,F,10/19/2014,General Region,Industry Category,Management,18-24,75K-100K,VISA 16 digit
343,cb67c07e55,12/1/2020,F,8/18/1951,General Region,Industry Category,Other,35-44,50K-75K,JCB 16 digit
344,304d03b466,1/18/2022,M,5/12/1958,General Region,Industry Category,Management,45-54,100K-150K,JCB 16 digit
345,1011b9177e,8/1/2019,M,10/23/1985,General Region,Industry Category,Engineering,35-44,150K+,Maestro
346,0121da7042,6/5/2022,M,2/11/1908,General Region,Industry Category,Management,25-34,75K-100K,American Express
347,381d7a63a0,11/8/2021,M,10/28/1964,General Region,Industry Category,Management,55-64,150K+,VISA 16 digit
348,4cc68eafcb,5/5/2022,M,4/10/2002,General Region,Industry Category,Other,55-64,150K+,VISA 16 digit
349,d957c64479,6/5/2022,F,6/24/2010,General Region,Industry Category,Other,35-44,75K-100K,JCB 16 digit
350,bc4514676d,12/5/2021,M,1/28/1909,General Region,Industry Category,Other,18-24,150K+,Diners Club / Carte Blanche
351,d395359d86,1/19/2022,F,9/13/1983,General Region,Industry Category,Other,45-54,150K+,VISA 16 digit
352,291bb17f78,7/24/2019,F,10/21/2003,General Region,Industry Category,Management,55-64,50K-75K,Discover
353,8.40E+09,7/1/2021,F,7/20/1976,General Region,Industry Category,Other,55-64,150K+,VISA 13 digit
354,2097ed455e,12/25/2019,F,4/17/1983,General Region,Industry Category,Other,45-54,100K-150K,American Express
355,c942db31de,12/24/2020,F,12/31/1990,General Region,Industry Category,Engineering,35-44,100K-150K,American Express
356,4e85e46011,5/30/2021,M,12/23/1975,General Region,Industry Category,Other,25-34,100K-150K,VISA 13 digit
357,31c52f3fbb,6/28/2019,F,8/5/1956,General Region,Industry Category,Other,55-64,100K-150K,JCB 16 digit
358,e986d231e2,8/8/2021,F,4/19/2019,General Region,Industry Category,Other,45-54,30K-50K,Maestro
359,1db4cccdf1,2/18/2021,M,12/21/1990,General Region,Industry Category,Other,55-64,150K+,VISA 13 digit
360,3802cd6db7,7/28/2019,M,2/20/1918,General Region,Industry Category,Management,25-34,75K-100K,JCB 16 digit
361,37cc279d06,3/4/2020,M,7/3/2013,General Region,Industry Category,Management,35-44,150K+,VISA 16 digit
362,87650c7ae9,12/3/2021,F,11/3/1992,General Region,Industry Category,Management,55-64,150K+,American Express
363,5c47d32309,1/15/2020,M,8/10/1998,General Region,Industry Category,Other,18-24,75K-100K,American Express
364,98127fdb34,3/25/2022,M,11/10/1953,General Region,Industry Category,Management,25-34,150K+,JCB 16 digit
365,9b5ce007ed,6/6/2022,F,1/29/1961,General Region,Industry Category,Other,18-24,50K-75K,JCB 16 digit
366,5d7f3670e9,10/5/2019,F,9/25/1953,General Region,Industry Category,Engineering,35-44,30K-50K,VISA 16 digit
367,677365c3e4,1/7/2021,M,7/14/1951,General Region,Industry Category,Other,18-24,100K-150K,Maestro
368,8b2508709d,3/29/2020,M,9/6/1995,General Region,Industry Category,Management,45-54,150K+,JCB 15 digit
369,29696bfa5e,12/19/2020,M,5/18/1940,General Region,Industry Category,Other,35-44,100K-150K,JCB 16 digit
370,0695e3c2f0,7/6/2020,F,6/28/1906,General Region,Industry Category,Other,35-44,150K+,VISA 16 digit
371,d69e8d1ef9,7/31/2020,M,6/28/1912,General Region,Industry Category,Engineering,35-44,75K-100K,VISA 13 digit
372,9ce029e414,3/16/2022,M,11/25/1936,General Region,Industry Category,Engineering,18-24,150K+,Mastercard
373,a00f80f7e7,10/22/2021,M,9/29/1968,General Region,Industry Category,Other,18-24,150K+,American Express
374,100fec3412,1/13/2022,F,1/6/1979,General Region,Industry Category,Other,45-54,75K-100K,JCB 16 digit
375,e2a5920eba,3/19/2022,F,3/26/2006,General Region,Industry Category,Healthcare & Counseling,35-44,100K-150K,American Express
376,e76338d1de,6/10/2021,F,3/23/1984,General Region,Industry Category,Other,18-24,<30K,Mastercard
377,7b4393385c,7/22/2021,F,2/11/1958,General Region,Industry Category,Other,18-24,<30K,JCB 16 digit
378,5d72f5b516,12/23/2021,F,4/11/1958,General Region,Industry Category,Science & Research,45-54,150K+,VISA 16 digit
379,d1af5ad914,3/28/2021,F,6/9/1986,General Region,Industry Category,Other,35-44,75K-100K,Diners Club / Carte Blanche
380,0d6387dbbf,3/30/2021,M,5/19/1907,General Region,Industry Category,Other,18-24,150K+,Maestro
381,414f366f92,7/13/2020,F,3/14/2014,General Region,Industry Category,Other,35-44,150K+,JCB 15 digit
382,284a7fe057,4/17/2020,M,9/25/1978,General Region,Industry Category,Management,35-44,150K+,VISA 16 digit
383,e78bd1d91b,12/29/2021,F,10/22/1916,General Region,Industry Category,Other,45-54,150K+,VISA 16 digit
384,51a823ed7d,5/15/2022,F,5/15/1938,General Region,Industry Category,Management,65+,100K-150K,JCB 16 digit
385,3061541264,12/20/2019,F,9/14/1956,General Region,Industry Category,Other,35-44,30K-50K,VISA 16 digit
386,53d09f77f9,10/17/2019,M,8/28/1999,General Region,Industry Category,Other,25-34,30K-50K,JCB 15 digit
387,4d9315d0ed,3/23/2021,F,3/2/1927,General Region,Industry Category,Other,55-64,100K-150K,Discover
388,556697f07f,6/6/2021,F,2/24/1926,General Region,Industry Category,Management,25-34,150K+,VISA 13 digit
389,e949487b9a,12/8/2020,M,8/15/1995,General Region,Industry Category,Other,45-54,150K+,Discover
390,f1fb55d0c7,6/15/2020,F,12/15/1963,General Region,Industry Category,Management,45-54,100K-150K,Diners Club / Carte Blanche
391,fa069764c6,12/16/2021,F,10/27/1982,General Region,Industry Category,Other,35-44,150K+,VISA 16 digit
392,b3f01263d1,6/11/2020,F,4/23/1989,General Region,Industry Category,Other,45-54,30K-50K,VISA 16 digit
393,17f26584d7,2/6/2021,M,9/10/1911,General Region,Industry Category,Management,35-44,100K-150K,Diners Club / Carte Blanche
394,ef9cf910fc,12/3/2020,F,8/26/1996,General Region,Industry Category,Management,25-34,150K+,Discover
395,91c8d4e7c5,1/25/2022,F,4/25/1974,General Region,Industry Category,Engineering,25-34,75K-100K,Discover
396,7a614829c3,1/7/2020,M,5/27/1950,General Region,Industry Category,Other,25-34,50K-75K,JCB 16 digit
397,465c041133,6/26/2019,F,7/14/1944,General Region,Industry Category,Other,55-64,100K-150K,JCB 16 digit
398,f504ced5af,7/15/2019,F,2/17/1971,General Region,Industry Category,Other,45-54,100K-150K,VISA 13 digit
399,1e6c22e9d1,5/16/2020,F,4/29/1913,General Region,Industry Category,Other,45-54,150K+,Maestro
400,7c1dc03c91,12/10/2021,F,8/24/2003,General Region,Industry Category,Other,18-24,50K-75K,JCB 16 digit
401,9fad14951f,8/1/2019,F,5/30/1977,General Region,Industry Category,Other,55-64,75K-100K,VISA 13 digit
402,f8ece94f9c,4/17/2022,F,11/3/1932,General Region,Industry Category,Management,55-64,100K-150K,American Express
403,6fd14acf00,8/15/2019,F,9/15/2016,General Region,Industry Category,Other,35-44,150K+,Discover
404,07513e0988,1/13/2020,F,7/30/1920,General Region,Industry Category,Other,35-44,75K-100K,VISA 16 digit
405,960374a05e,11/28/2021,M,7/2/1989,General Region,Industry Category,Other,45-54,<30K,American Express
406,bfe378d1c6,5/17/2020,F,8/24/1975,General Region,Industry Category,Other,35-44,100K-150K,VISA 16 digit
407,3616d30e65,3/5/2021,M,12/4/1950,General Region,Industry Category,Other,35-44,150K+,Maestro
408,8752f181e3,3/26/2020,F,3/26/1919,General Region,Industry Category,Other,55-64,150K+,American Express
409,2b0a1354ac,4/20/2021,F,2/20/1912,General Region,Industry Category,Management,55-64,150K+,American Express
410,b52f2db69f,1/22/2022,M,5/27/1956,General Region,Industry Category,Other,55-64,75K-100K,VISA 19 digit
411,82331a0868,8/21/2020,F,11/3/1940,General Region,Industry Category,Other,25-34,100K-150K,VISA 16 digit
412,cc04199363,11/6/2021,M,7/20/1956,General Region,Industry Category,Management,55-64,100K-150K,JCB 16 digit
413,efe79fa6fb,10/23/2019,F,10/31/2010,General Region,Industry Category,Other,55-64,150K+,JCB 16 digit
414,7321b47fd1,10/6/2019,F,10/14/1996,General Region,Industry Category,Science & Research,55-64,75K-100K,American Express
415,91517a2d69,11/17/2020,F,4/3/2016,General Region,Industry Category,Other,35-44,150K+,Diners Club / Carte Blanche
416,a048152f33,6/24/2020,M,2/13/1932,General Region,Industry Category,Other,18-24,150K+,VISA 16 digit
417,2f33df64b0,8/14/2021,F,1/27/1970,General Region,Industry Category,Management,45-54,100K-150K,VISA 19 digit
418,b8a6b20346,2/3/2021,F,10/19/1979,General Region,Industry Category,Engineering,45-54,150K+,JCB 16 digit
419,fef8a4de49,12/8/2020,M,12/14/1983,General Region,Industry Category,Science & Research,45-54,100K-150K,VISA 16 digit
420,c5c7e520ae,1/26/2022,M,1/17/2000,General Region,Industry Category,Management,35-44,50K-75K,JCB 16 digit
